"source","id","doi","title","authors","journal","published_date","url","abstract"
"pubmed","42720894","10.1007/s12010-026-05917-1","Production of Anti-melanogenic Glucosides via Molecular Docking-guided Biotransformation of p-hydroxyphenethyl anisate.","Chang, Te-Sheng; Wu, Jiumn-Yih; Ding, Hsiou-Yu; Cho, Shu-Chi; Wang, Tzi-Yuan; Tsao, Che-Chia; Chen, Jou-Yi; Wu, Chien-Yu; Ting, Huei-Ju","Applied biochemistry and biotechnology","2026-09-10","https://pubmed.ncbi.nlm.nih.gov/42720894/","p-Hydroxyphenethyl anisate (HP) has been identified as a natural compound with whitening activity in melanoma cells and zebrafish. Considering that glycosylation can enhance the solubility, stability, and bioactivity of natural products, we investigated whether HP could serve as a substrate for glycosylation enzymes. Molecular docking predicted favorable interactions between HP and amylosucrase as well as glycosyltransferases, suggesting the potential formation of alpha- and beta-glucosides. Enzymatic reactions confirmed the production of phenethylanisate-4'-O-alpha-glucoside (HP-alpha-glc) and phenethylanisate-4'-O-beta-glucoside (HP-beta-glc). The structures were validated by mass spectrometry, enzymatic digestion (HP-alpha-glc), or nuclear magnetic resonance spectroscopy (HP-beta-glc). Biological evaluation revealed that both glucosides suppressed melanogenesis in murine B16-F1 melanoma cells at non-cytotoxic concentrations. Mechanistic studies demonstrated that HP-beta-glc not only inhibited tyrosinase activity but also downregulated the expression of the microphthalmia-associated transcription factor (MITF) and tyrosinase at both the protein and mRNA levels, thereby attenuating melanogenesis through transcriptional regulation. Consistently, in vivo assays demonstrated that HP-beta-glc effectively inhibited pigmentation in zebrafish embryos without inducing developmental toxicity, and its effect was comparable to that of the positive control, raspberry ketone. These findings highlight the enzymatic glycosylation of HP as a viable strategy to generate bioactive derivatives with improved functional properties. In particular, HP-beta-glc retains the anti-melanogenic activity of HP, providing mechanistic evidence and preclinical validation for its potential application as a safe and effective skin-whitening agent."
"pubmed","42720357","10.1021/acs.jpcb.6c02456","PTM-Driven Reshaping of the Peptide Translocation Landscape in Bilayer Graphene Nanopores.","Upadhyaya, Anurag; Sur, Pranjal; Varma, Manoj; Maiti, Prabal K","The journal of physical chemistry. B","2026-09-10","https://pubmed.ncbi.nlm.nih.gov/42720357/","Post-translational modifications (PTMs) underpin much of protein regulation, yet their single-molecule readout remains a challenge in nanopore proteomics. While biological nanopores have shown exquisite PTM sensitivity, the microscopic mechanisms by which PTMs perturb signals in solid-state nanopores are largely unexplored. Here, we use all-atom molecular dynamics to investigate how three common PTMs, acetylation, phosphorylation, and methylation, modulate the translocation of a cancer-relevant p53 peptide fragment through a bilayer graphene nanopore. We find that PTMs remodel the translocation landscape far more strongly at the level of dwell-time statistics than at the level of mean current blockade. Acetylation enhances peptide-graphene adhesion and substantially slows transport, with adjacent acetylations producing the longest residence times due to cooperative interfacial interactions, while remotely spaced acetylations yield broader, heterogeneous dynamics. Phosphorylation introduces a negative charge that increases dwell time through an electrostatic tug-of-war. In contrast, methylation minimally perturbs translocation due to weak pore interactions and preserved charge. Combining dwell time with relative blockade features enables a simple linear SVM classifier to reliably distinguish unmodified, acetylated, and phosphorylated states. These results establish mechanistic design principles for PTM detection using solid-state nanopores and delineate which classes of PTMs are the most amenable to single-molecule detection with these devices."
"pubmed","42719677","10.2147/DDDT.S594483","Matrine Alleviates Sepsis-Induced Acute Lung Injury by Reinforcing NQO1/SLC7A11/GPX4-Associated Anti-Ferroptotic Defenses and Attenuating NF-kappaB-Driven Inflammation.","Chen, Xue; Yuan, Min; Huang, Ting; Wang, Yuxuan; Lei, Zihan; Qing, Jingxue; Gong, Hailong; Aidebaike, Delida; Zhang, Zhengyu; Wu, Xiaojing","Drug design, development and therapy","2026-09-10","https://pubmed.ncbi.nlm.nih.gov/42719677/","BACKGROUND: Sepsis triggers dysregulated systemic inflammation and multiple-organ dysfunction, with the lungs being particularly susceptible to injury. Sepsis-induced acute respiratory distress syndrome (ARDS) is mainly driven by TLR4/NF-kappaB-mediated hyperinflammation and alveolar macrophage activation. Matrine, a bioactive alkaloid derived from Sophora flavescens, has been reported to modulate redox homeostasis and ferroptosis-associated lipid peroxidation. However, the target-specific mechanisms underlying its effects on ferroptosis and inflammatory signaling in sepsis-induced acute lung injury (SALI) remain incompletely understood. PURPOSE: This study aimed to evaluate the therapeutic effects of matrine in a cecal ligation and puncture (CLP)-induced SALI model and to determine whether its protective effects involve reinforcement of NQO1/SLC7A11/GPX4-associated anti-ferroptotic defenses and suppression of NF-kappaB-driven inflammation. METHODS: We analyzed the single-cell RNA-sequencing (scRNA-seq) dataset GSE273924 to characterize CD45-enriched pulmonary immune-cell subsets in sham mice and mice with intratracheal Escherichia coli-induced pneumonia. Network pharmacology and Kyoto Encyclopedia of Genes and Genomes (KEGG) enrichment analyses were performed to predict Kushen (KS)-related targets and pathways associated with SALI. Differential expression analysis and weighted gene co-expression network analysis (WGCNA) of GSE245013 were used to identify candidate targets. Matrine-NQO1 binding and intracellular target engagement were evaluated using molecular docking, molecular dynamics simulations, surface plasmon resonance (SPR), and the cellular thermal shift assay (CETSA). The therapeutic effects of matrine were assessed in mice with CLP-induced SALI and in lipopolysaccharide (LPS)-stimulated MH-S cells. Lung histopathology, inflammatory cytokine production, target protein expression, ferroptosis-associated indicators, and NF-kappaB activation were evaluated using molecular, biochemical, and histological assays. The functional contribution of NQO1 was further examined using the NQO1 inhibitor ES936. RESULTS: scRNA-seq analysis of GSE273924 revealed substantial remodeling of the CD45-enriched pulmonary immune-cell landscape in mice with intratracheal E. coli-induced pneumonia, including macrophage transcriptional programs associated with ferroptosis and inflammatory signaling. Integrated network pharmacology and bioinformatics analyses prioritized NQO1 as a candidate target of matrine and identified NF-kappaB signaling as a potentially relevant pathway. Molecular docking, molecular dynamics simulations, SPR, and CETSA supported matrine-NQO1 binding and intracellular target engagement. Functionally, matrine improved survival, attenuated lung injury, reinforced NQO1/SLC7A11/GPX4-associated anti-ferroptotic defenses, and suppressed NF-kappaB activation in CLP mice. Similar protective effects were observed in LPS-stimulated MH-S cells. ES936 partially attenuated the matrine-mediated improvements in cell viability, redox homeostasis, ferroptosis-associated indicators, and NF-kappaB p65 phosphorylation, supporting a functional contribution of NQO1 to the protective effects of matrine. CONCLUSION: Matrine alleviates SALI by reinforcing NQO1/SLC7A11/GPX4-associated anti-ferroptotic defenses and attenuating NF-kappaB-driven inflammation."
"pubmed","42718959","10.1177/11779322261488174","In silico Identification of Key Genes and Repurposable Drugs for Triple-Negative Breast Cancer.","Zarin, Nazia; Tanha, Tasnim Hosen; Nishad, Mimuna; Parvin, Rehana; Ashad, Redwan; Islam, Md Sajedul; Haque, Shaila","Bioinformatics and biology insights","2026-09-10","https://pubmed.ncbi.nlm.nih.gov/42718959/","Triple-negative breast cancer (TNBC) is a highly aggressive and treatment-resistant subtype, lacking HER2, progesterone, and estrogen receptors. Systemic chemotherapy remains the primary treatment due to the absence of molecular targets, often leading to poor prognosis and high recurrence. This study used an integrated in silico transcriptomic and network-based bioinformatics approach to identify TNBC key genes (TKGs) and explore potential therapeutic candidates. Four TNBC microarray datasets (GSE36295, GSE38959, GSE45827, and GSE65194) were analyzed with the LIMMA algorithm in GEO2R, revealing 315 TNBC-shared differentially expressed genes (TSDEGs). Eight strongly connected TKGs were identified via topological analysis and protein-protein interaction (PPI) network construction across the STRING and IMEx databases from TSDEGs: CDK1, TOP2A, CCNB1, CDK2, FN1, UBC, PRKDC, and PARP1. Enrichment analysis of biological processes, molecular functions, cellular components, and KEGG pathways, combined with regulatory network analysis involving transcription factors and microRNAs, identified pathogenic roles of these genes. CDK1 and CDK2 were identified as the top pharmacological targets for molecular docking studies. Finally, TKG-guided top-ranked two drug molecules (Alsterpaullone and BLU-222) emerged as promising repurposed therapeutic candidates for TNBC. The absorption, distribution, metabolism, excretion, and toxicity (ADMET) and drug-likeness analyses showed these molecules have favorable pharmacokinetic properties. Molecular dynamics simulations over 100 nanoseconds demonstrated stable binding interactions and favorable behavior for the complexes CDK1-Alsterpaullone and CDK2-BLU-222, as indicated by root mean square deviation, fluctuation, and molecular interactions generalized Born surface area. Overall, these findings may aid in diagnosing and treating TNBC, providing valuable resources for future therapeutic strategies."
"pubmed","42718780","10.3389/fimmu.2026.1891212","Secoisolariciresinol diglucoside alleviates inflammatory injury in osteoarthritis chondrocytes through ERBB2-associated JAK2/STAT3 signaling: network pharmacology and experimental validation.","Hu, Haibei; Li, Gaoshan; Wang, Yangxu; Xie, Suyu; Cao, Feng; Li, Huanyu; Gao, Xubin","Frontiers in immunology","2026-09-10","https://pubmed.ncbi.nlm.nih.gov/42718780/","BACKGROUND: Cartilage injury is a hallmark of osteoarthritis (OA). erb-B2 receptor tyrosine kinase 2 (ERBB2) has been reported to be involved in mediating the therapeutic effects of polyphenols in orthopedic diseases. This study aimed to investigate the protective effects and underlying mechanisms of action of ERBB2 in OA chondrocytes. METHODS: Bioinformatics analysis and molecular docking were used to predict the binding relationship between ERBB2 and the polyphenolic compound, secoisolariciresinol diglucoside (SDG). ATDC5 cells were induced with insulin-transferrin-selenium (ITS), followed by lipopolysaccharide (LPS) exposure to mimic OA inflammation, and treated with SDG. Cell viability, collagen II expression, apoptosis, interleukin 6 (IL-6)/Tumor Necrosis Factor-alpha (TNF-alpha) secretion, and malondialdehyde (MDA)/superoxide dismutase (SOD) levels were evaluated using cell counting kit-8 (CCK-8), immunofluorescence, flow cytometry, enzyme-linked immunosorbent assay (ELISA), and commercial kits. Matrix metalloproteinase 13 (MMP13) and ERBB2 mRNA levels were assessed by quantitative real-time polymerase chain reaction (qRT-PCR). Extracellular matrix integrity was assessed by toluidine blue staining. The predicted SDG-ERBB2 interaction was validated using a cellular thermal shift assay (CETSA). Western blotting was performed to assess the expression of ERBB2 and JAK2/STAT3. Rescue experiments with ERBB2 overexpression or colivelin (a JAK/STAT activator) treatment confirmed the involvement of this pathway. RESULTS: SDG dose-dependently reversed the LPS-induced reduction in cell viability and collagen II expression, while suppressing apoptosis, IL-6/TNF-alpha secretion, and MDA levels, and increasing SOD activity. SDG significantly reduced MMP13 mRNA levels and enhanced extracellular matrix proteoglycan deposition, indicating the preservation of matrix integrity. ERBB2 has been identified as a candidate target for SDG. SDG inhibits ERBB2 protein expression and reduces JAK2 and STAT3 phosphorylation ERBB2 overexpression and colivelin treatment abrogated the protective effects of SDG on cell viability, collagen II expression, apoptosis, inflammation, and oxidative stress, as well as its suppression of MMP13 and preservation of matrix integrity. CONCLUSION: SDG protects chondrocytes against LPS-induced inflammatory injury by targeting ERBB2 and suppressing the downstream JAK2/STAT3 signaling pathway. These findings provide mechanistic evidence supporting the chondroprotective potential of SDG under inflammatory conditions and suggest that ERBB2/JAK2/STAT3 signaling may represent a potential therapeutic target in OA."
"pubmed","42717275","10.1111/nph.71535","A C-repeat binding factor-salicylic acid (CBF-SA) module links wound-induced evaporative cooling to tissue repair in plants.","Balem, Joseph Michael; Tan, Chenjiao; Dias, Nathalia Cassia Ferreira; Arnold, Mariah; Tran, Sorrel; Severns, Paul M; Teixeira, Paulo Jose Pereira Lima; Li, Changying; Yang, Li","The New phytologist","2026-09-10","https://pubmed.ncbi.nlm.nih.gov/42717275/","Repairing damaged tissues is essential for the survival of all organisms. In plants, tissue injury rapidly triggers defense and repair programs. However, the molecular mechanisms linking early injury cues to the later stage of wound repair remain unclear. Here, we show that wounding of Arabidopsis leaves induces localized low temperature at the injury site, likely caused by evaporative cooling, which is accompanied by an activation of cold-responsive genes. Using thermal imaging combined with computer vision and deep learning, we developed a workflow to monitor the dynamics of wound healing in a quantitative, non-invasive, and real-time manner. Mechanistically, we show that C-repeat Binding Factor (CBF) transcription factors are required for the activation of the injury-associated cold response and downstream salicylic acid (SA) signaling. Our findings suggest that the CBF-SA pathway acts coordinately to promote lignin and callose deposition, thereby facilitating wound repair. Together, these findings reveal a link between a wound-induced biophysical cue and the tissue repair program."
"pubmed","42716906","10.1016/j.joim.2026.08.008","Xiaobanxia decoction, a compound Chinese herbal medicine, attenuates chemotherapy-induced nausea and vomiting via restoring AMPK/TFEB-mediated BNIP3/NIX mitophagy.","Feng, Lei; Zhai, Ya-Rong; Liang, Wan; Kan, Shao-Jun; Nie, Ke","Journal of integrative medicine","2026-09-09","https://pubmed.ncbi.nlm.nih.gov/42716906/","OBJECTIVE: Xiaobanxia decoction (XBXD), a classical Chinese antiemetic formula, has potential benefits for treating chemotherapy-induced nausea and vomiting (CINV). The present study investigates its antiemetic effect and explores the possible mechanisms. METHODS: Network pharmacology and molecular docking were used to predict potential therapeutic targets and pathways. The efficacy and mechanism of XBXD were evaluated using a cisplatin-induced rat pica model and an intestinal epithelial cell line-6 (IEC-6) cell injury model. Antiemetic effects were assessed by measuring kaolin intake, food consumption, and body weight. Gastric antrum and ileum pathological changes were examined by hematoxylin and eosin staining. Enzyme-linked immunosorbent assays were used to assess tissue levels of interleukin-1beta (IL-1beta), interleukin-18 (IL-18), and reactive oxygen species (ROS). Mitochondrial injury and mitochondrial ROS were evaluated using transmission electron microscopy and fluorescence microscopy. Mitophagy and adenosine monophosphate-activated protein kinase (AMPK)/transcription factor EB (TFEB) pathway activation were assessed using Western blotting and immunofluorescence. RESULTS: Compared with the model group, XBXD significantly reduced kaolin consumption, alleviated gastric antrum and ileum pathological damage, and decreased IL-1beta, IL-18 and ROS levels in both gastric antrum and ileum tissues. XBXD also improved mitochondrial ultrastructural morphology, reduced mitochondrial ROS, and restored mitochondrial membrane potential in vivo and in vitro. Furthermore, XBXD increased the microtubule-associated protein 1 light chain 3-II/-I (LC3-II/LC3-I) ratio, reduced sequestosome-1 (p62) accumulation, and upregulated BCL2/adenovirus E1B 19 kDa interacting protein 3 (BNIP3) and Nip3-like protein X (NIX) expression, indicating restoration of mitophagy. Mechanistically, the AMPK/TFEB signaling pathway was triggered by the XBXD treatment. CONCLUSION: XBXD ameliorates CINV in association with activation of the AMPK/TFEB pathway and the restoration of BNIP3/NIX-mediated mitophagy. Please cite this article as: Feng L, Zhai YR, Liang W, Kan SJ, Nie K. Xiaobanxia decoction, a compound Chinese herbal medicine, attenuates chemotherapy-induced nausea and vomiting via restoring AMPK/TFEB-mediated BNIP3/NIX mitophagy. J Integr Med. 2026; Epub ahead of print."
"pubmed","42716166","10.1016/j.ijbiomac.2026.154387","Balanced regulation of UvsX activity and thermostability based on active learning.","Li, Lingsong; Zhang, Lin; Li, Dongxiao; Zhang, Jiaxing; You, Shengping; Su, Rongxin; Qi, Wei","International journal of biological macromolecules","2026-09-09","https://pubmed.ncbi.nlm.nih.gov/42716166/","Recombinase polymerase amplification (RPA) enables isothermal nucleic acid detection. However, the key enzyme UvsX of RPA exhibits suboptimal efficiency at low-temperature conditions and low template concentration. Here, we employed a directed engineering strategy combining energy-based screening and protein language models (PLMs). Through semi rational design and iterative optimization with EVOLVEpro, we obtained a triple mutant, TIG (S233T/A311I/A341G), which achieved 1.89-fold RPA relative activity of the wild-type (WT) at a template concentration of 1 x 10(5) copies reaction(-1), and showed higher amplification activity to WT across 37.5-44.3  degrees C at a template concentration of 1 x 10(4) copies reaction(-1). Molecular dynamics simulations revealed that TIG enhances residue flexibility and remodels the ATP-binding pocket, thereby improving DNA-binding pathway connectivity and strengthening the coupling between ATP hydrolysis and DNA strand exchange. Per-residue energy decomposition and protein structure network analyses further elucidate how key mutations modulate DNA-binding pathways. Finally, under optimized expression conditions (20  degrees C, 12 h, 0.1 mM IPTG), the yield reached 206.87 +/- 3.56 mg L(-1) of TIG. Collectively, this study provides a strategy for UvsX engineering and establishes a foundation for the development of more robust RPA assays."
"pubmed","42715328","10.1126/sciadv.aeg1097","GSK3beta and Plk1 sequentially phosphorylate ATP-citrate lyase to promote homologous recombination.","Zhou, Shinan; Zhou, Xinyu; Chen, Qinfu; Yuan, Xueying; Zhu, Shukai; Huang, Jun; Wang, Fangwei; Yan, Haiyan","Science advances","2026-09-09","https://pubmed.ncbi.nlm.nih.gov/42715328/","Accurate repair of DNA double-strand breaks (DSBs) by homologous recombination (HR) is essential for genome stability. Nuclear production of acetyl-coenzyme A (acetyl-CoA) by ATP-citrate lyase (ACLY) promotes HR, yet how ACLY is regulated during the DNA damage response (DDR) remains unclear. Here, we identify a phosphorylation-dependent signaling axis in which glycogen synthase kinase 3beta (GSK3beta) and Polo-like kinase 1 (Plk1) act sequentially on ACLY to facilitate HR-mediated repair of DSBs induced by ionizing radiation. Following AKT-dependent phosphorylation of ACLY at Ser(455), GSK3beta phosphorylates ACLY at Thr(447), generating a docking site for Plk1, which in turn phosphorylates ACLY at Ser(442). This phosphorylation cascade, enhanced by radiation, sustains histone acetylation, supports the accumulation of BRCA1 and RAD51 at DSBs, and confers cellular resistance to poly(ADP-ribose) polymerase (PARP) inhibition. Together, our findings define an AKT-GSK3beta-Plk1-ACLY signaling module that links the DDR to nuclear metabolism, revealing a critical mechanism by which kinase signaling facilitates acetyl-CoA-dependent chromatin remodeling to preserve genome integrity."
"pubmed","42713224","10.1039/d6sc03808e","Multivalent cations stabilize DNA duplexes beyond charge neutralization.","Chen, Yun-Long; Zheng, Chen-Chen; Zhang, Yan; Tan, Zhi-Jie; Zhang, Xing-Hua","Chemical science","2026-09-09","https://pubmed.ncbi.nlm.nih.gov/42713224/","Multivalent cations are abundant in cells and play essential roles in DNA duplex stability, genome packaging, and DNA-protein interactions. They can also condense DNA, making it challenging to determine their influence on DNA duplex stability. To overcome this challenge, we studied DNA unpeeling at equilibrium under high tension using magnetic tweezers, thereby preventing condensation. Experiments show that DNA duplex stability first increases and then decreases as cation concentration increases and the maximum DNA duplex stability increases with cation valence. The maximum free energy change of DNA was 3.33 k (B) T/bp for Na(+) and increased to 3.98 k (B) T/bp for protamine, which is a small arginine-rich protein with a highly positive charge ( approximately 21 for salmon sperm), corresponding to a relative increase of 19.5%. Consistently, all-atom molecular dynamics simulations show that higher-valent cations preferentially embed in the minor groove of DNA and clamp the minor groove, in contrast to the major-groove clamping reported for RNA, thereby stabilizing the helix more efficiently. These findings establish a single-molecule framework for quantifying DNA thermodynamics in complex ionic environments, which contributes to understanding ionic control of genome stability and to designing ion-tunable DNA-based nanostructures and delivery systems."
"pubmed","42712908","10.3389/fchem.2026.1916222","Repurposing of lansoprazole and nitazoxanide as NR2F2 inhibitors in the gastric cancer cell line GCIY: computational insights and siRNA-mediated in vitro tests.","Culletta, Giulia; Roomi, Muhammad Sohaib; Caricasulo, Maria Azzurra; Zanetti, Adriana; Terao, Mineko; Paroni, Gabriela; Garattini, Enrico; Tutone, Marco","Frontiers in chemistry","2026-09-09","https://pubmed.ncbi.nlm.nih.gov/42712908/","BACKGROUND: Nuclear receptors (NRs) are a superfamily of ligand-activated transcription factors that mediate the cellular response to hormones, vitamins, and dietary lipids, thus orchestrating numerous physiological processes and influencing multiple disease states. Within this superfamily, NR2Fs, also known as Chicken Ovalbumin Upstream Promoter Transcription Factor (COUP-TF), are a family of nuclear orphan receptors, due to the lack of known endogenous ligands. Among them, NR2F2 transcription factor activities involve regulation of cell differentiation during organogenesis, maintenance of adult tissue homeostasis, and tumorigenesis. To date, only the CIA compounds have been identified as inhibitors of NR2F2 driven transcriptional activity in prostate cancer cell lines, with the IC50 of CIA1 falling in the lower muM range. METHODS: A comprehensive computational analysis has been conducted in order to gain insight into the inhibitory activity of the prototype CIA1 against NR2F2 at a molecular level. We leveraged the outputs of computational analysis to perform a virtual screening campaign to FDA compounds capable of binding to NR2F2. Luciferase reporter assay was used to functionally validate the interaction. RNA interference approaches were used to validate the specificity of NR2F2 activity on cell proliferation. RESULTS: We identified lapatinib, glyburide, nitazoxanide, and lansoprazole as modulators of NR2F2-dependent reporter activity. In the gastric cancer cell line GCIY, lansoprazole and nitazoxanide exert antiproliferative effects that are mitigated by NR2F2 silencing. The convergence between in silico predictions and LBD-dependent reporter modulation supports the interpretation that lapatinib, glyburide, nitazoxanide, and lansoprazole represent bona fide functional interactors of NR2F2. CONCLUSION: Taken together, our data extend current evidence that NR2F2 is a ligandable orphan receptor whose transcriptional output can be pharmacologically tuned. Moreover, our findings provide new chemical tools for probing NR2F2 biology and nominate clinically used molecules as starting points for therapeutic or repurposing strategies targeting NR2F2-dependent programs."
"pubmed","42712103","10.1177/15330338261488956","An MRI-Based Intratumoral and Peritumoral 2.5D Deep Learning Model for Predicting P53-Mutated Hepatocellular Carcinoma: A Two-Center Study.","Weng, Jingfei; Li, Pinxiong; Yao, Dinghua; He, Yuqing; Yang, Chun; Yang, Bin","Technology in cancer research & treatment","2026-09-09","https://pubmed.ncbi.nlm.nih.gov/42712103/","IntroductionHepatocellular carcinoma (HCC) is the most common primary liver cancer with high mortality. TP53 is the most frequently mutated tumor-suppressor gene in HCC, and P53 mutations are associated with poor differentiation, vascular invasion, and lower survival. Preoperative noninvasive detection of P53-mutated HCC is critical for treatment planning and prognostic assessment. This study aimed to develop and validate a deep learning (DL) model for predicting P53 mutation status in HCC.MethodsIn this retrospective two-center study, 373 patients with pathologically confirmed HCC were enrolled from two institutions (Center 1: n=320; Center 2: n=53). The Center 1 cohort was randomly partitioned into a training cohort (n=256) and an internal test cohort (n=64). Patients from Center 2 constituted an independent external test cohort (n=53). We employed a 2.5D ResNet34 architecture to process three-channel dynamic contrast-enhanced magnetic resonance imaging (DCE-MRI). Separate deep learning models were constructed for intratumoral and peritumoral regions using both single-phase and multiphase (arterial, portal venous, and delayed) fusion sequences. Significant clinical variables were selected to build a Clinical model, which was subsequently integrated with the optimal deep learning model to create a Combined model. Model performance was assessed by the area under the curve (AUC), calibration curves, and decision curve analysis (DCA).ResultsMultiphase fusion models consistently outperformed their single-phase models. The peritumoral (5mm) fusion model (IntraPeri5mm_Fusion) outperformed the intratumoral fusion model, achieving AUCs of 0.881 (95% CI: 0.836-0.926), 0.772 (95% CI: 0.651-0.893), and 0.757 (95% CI: 0.624-0.891) on the training cohort, internal test cohort, and external test cohort, respectively. The Combined model yielded further incremental improvement, with AUCs reaching 0.886 (95% CI: 0.842-0.930), 0.805 (95% CI: 0.691-0.918), and 0.793 (95% CI: 0.668-0.918) across the respective cohorts.ConclusionsThe proposed 2.5D DL model based on DCE-MRI effectively predicts P53-mutated HCC. Integrating peritumoral features with clinical variables yields the best performance, offering a promising noninvasive tool for prognostic stratification and individualized therapeutic planning."
"pubmed","42710863","10.1093/biostatistics/kxag029","transfactor: transcription factor activity estimation via probabilistic gene expression deconvolution.","Van den Berge, Koen; Bickel, Peter; Dudoit, Sandrine","Biostatistics (Oxford, England)","2026-09-08","https://pubmed.ncbi.nlm.nih.gov/42710863/","Gene expression is a primary modality being studied to differentiate between biological cells. Contemporary single-cell studies simultaneously measure genome-wide transcription levels for thousands of individual cells in a single experiment. While the characterization of cell population differences has often occurred through differential gene expression analysis, tiny effect sizes become statistically significant when thousands of cells are available for each population, compromising biological interpretation. Moreover, these large studies have spurred the development of methods to infer gene regulatory networks (GRNs) directly from the data, and GRN databases are becoming more comprehensive. In this work, we propose a statistical model for gene expression measures and an inference method that leverage GRNs to deconvolve transcription factor (TF) activity from gene expression, by probabilistically assigning mRNA molecules to TFs. This shifts the paradigm from investigating gene expression differences to regulatory differences at the level of TF activity, aiding interpretation and allowing prioritization of a limited number of TFs responsible for significant contributions to the observed gene expression differences. The inferred TF activities result in intuitive prioritization of TFs in terms of the (difference in) estimated number of molecules they produce, in contrast to other widely used methods relying on arbitrary enrichment scores. Our model allows the incorporation of prior information on the regulatory potential between each TF and target gene and is able to deal with both repressing and activating interactions. We compare our approach to other TF activity estimation methods using two simulation experiments and two case studies. Single-cell RNA-sequencing; TF activity; bioinformatics; GRN."
"pubmed","42710050","10.1093/plcell/koag263","Regulatory Network Unveils the Molecular Architecture Governing Seed Vigor in Watermelon (Citrullus lanatus).","Wu, Xinyi; Cheng, Mengxue; Li, Xuyang; Zhang, Chunyu; Zhou, Yingying; Bai, Bing","The Plant cell","2026-09-08","https://pubmed.ncbi.nlm.nih.gov/42710050/","Seed vigor, a determinant of agricultural productivity, diminishes during ageing but can be restored through priming. We integrated multi-omics approaches to dissect molecular mechanisms governing watermelon seed vigor under controlled deterioration and priming. Controlled deterioration (CD) progressively impaired germination speed (t50) and uniformity (AUC) before reducing maximum germination (Gmax), whereas priming reversed these effects even under ageing conditions. Transcriptome analyses revealed that ageing upregulated oxidative-stress genes (e.g., cytochrome c oxidase) and suppressed translation machinery. Priming activated stress-response pathways and ribosomal proteins through DOF/ERF-mediated transcriptional reprogramming via cis-element recognition, and molecular docking and yeast one-hybrid assays confirmed this interaction. Two biomarkers, Cla97C04G070560 (cytochrome c oxidase) and Cla97C03G062270 (ribosomal protein), were identified as quantitative predictors of germination decline. Machine-learning-based proteomic models and a regulatory network, SeedWatermelonNet (SWN), were constructed. These analyses uncovered hub genes (e.g., OHCU_decarbox, HSPs, LIM, NADPH-dependent aldehyde reductase 1, RPL32) coordinating uric acid metabolism, stress responses, energy metabolism, and translation. Experimental validation confirmed the regulatory roles of these candidates, including physical interactions mediating seed-vigor transduction cascades and their predicted function as direct regulators of seed vigor via SWN. Maternal alleles dominated transcriptional regulation of stored mRNAs, with ageing reducing maternal-specific gene expression. Promoter SNPs in these genes implicated BPC and DOF transcription factors in maternal bias. These findings establish molecular thresholds for vigor loss, validate priming as a resilience strategy, and provide biomarkers for seed quality assessment. Integrating transcriptomic, proteomic, and allele-specific insights advances precision breeding and storage practices, offering targets to enhance seed resilience against climate-driven agricultural challenges."
"pubmed","42708413","10.1093/nar/gkag851","Loss of SUMOylation drives aberrant PRC1 clustering and 3D genome rewiring independent of H3K27me3.","Akilli, Nazli; Puel, Paul-Swann; Stefano, Marco Di; Muzzopappa, Fernando; Fritsch, Lauriane; Erdel, Fabian; Jost, Daniel; Cheutin, Thierry; Cavalli, Giacomo","Nucleic acids research","2026-09-08","https://pubmed.ncbi.nlm.nih.gov/42708413/","Polycomb repressive complex 1 (PRC1) forms nuclear condensates that organize target chromatin domains. SUMOylation modulates PRC1 clustering, but its impact on condensate properties and 3D genome architecture remains unclear. Here, we show that depletion of small ubiquitin-like modifier (SUMO) in Drosophila wing imaginal discs transforms PRC1 condensates into large structures with reduced molecular dynamics. Biophysical modeling suggests that the changes in PRC1 self-interactions are responsible for the formation of large PRC1 condensates when SUMO is depleted. Interestingly, this biophysical reorganization occurs without global loss of the H3K27me3 mark. Instead, Hi-C reveals widespread rewiring of topologically associating domain (TAD) interactions. PRC1-bound TADs lose specific long-range contacts with each other while gaining ectopic interactions with active chromatin. These topological shifts correlate with gene misregulation independently of changes in Polycomb histone modifications. Our results establish SUMOylation as a critical regulator of PRC1 condensates, demonstrating that post-translational control of biomolecular condensation modulates 3D genome architecture and transcriptional output through mechanisms separable from histone mark deposition."
